"","long","lat","group","order","State_name","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14"
"257501",-79.9104232788086,34.807186126709,1860,54989,"North carolina","Anson",37007,"NC",0.543372793,21.88304548,0.426935766,-4.234749984
"257544",-81.2969818115234,36.3770904541016,1861,55033,"North carolina","Ashe",37009,"NC",0.663570007,12.57465163,0.811030008,0.066357001
"257578",-81.9902572631836,35.9187240600586,1862,55068,"North carolina","Avery",37011,"NC",0.562651213,12.06136649,1.744218759,42.11418751
"257610",-77.1888732910156,35.7411079406738,1863,55101,"North carolina","Beaufort",37013,"NC",0.69349585,26.65634775,0.735525901,-0.210150257
"257778",-76.7706146240234,35.8786201477051,1864,55186,"North carolina","Bertie",37015,"NC",0.547100368,65.81830584,0.149209191,-36.68755595
"257845",-78.8962860107422,34.8358345031738,1865,55254,"North carolina","Bladen",37017,"NC",0.750209193,30.73145396,0.432812996,25.70332112
"257885",-78.1342544555664,34.3717384338379,1866,55295,"North carolina","Brunswick",37019,"NC",0.757346259,5.407651589,1.009795012,-10.98909421
"257981",-82.282470703125,35.712459564209,1867,55344,"North carolina","Buncombe",37021,"NC",0.878106802,9.23140236,1.177461393,6.625219475
"258048",-81.829833984375,35.5864105224609,1868,55412,"North carolina","Burke",13033,"GA",0.352283236,35.72885934,0.39631864,-8.383019948
"258177",-80.7870483398438,35.5061950683594,1869,55456,"North carolina","Cabarrus",37025,"NC",0.754803413,-5.114202128,0.661103679,-6.169661504
"258188",-81.3428192138672,35.7926750183105,1870,55468,"North carolina","Caldwell",21033,"KY",0.785854617,27.66208252,0.785854617,-21.43871845
"258353",-76.5299758911133,36.5489768981934,1871,55502,"North carolina","Camden",13039,"GA",0.672727622,-11.44071955,0.845714725,11.33166686
"258489",-77.1487655639648,34.7728080749512,1872,55537,"North carolina","Carteret",37031,"NC",0.886486172,5.846448969,1.46778858,-3.610323931
"258580",-79.2171401977539,36.5432472229004,1873,55629,"North carolina","Caswell",37033,"NC",0.259942813,23.34286457,0.21661901,-26.58162823
"258587",-81.5318908691406,35.5864105224609,1874,55637,"North carolina","Catawba",37035,"NC",0.808883482,-5.256458224,0.828296686,1.63726234
"258613",-79.5208129882812,35.5291137695312,1875,55664,"North carolina","Chatham",13051,"GA",1.019835626,17.76271105,1.150402817,-3.659460923
"258673",-84.0185317993164,34.9790725708008,1876,55695,"North carolina","Cherokee",1019,"AL",0.576103238,-6.908918078,0.422475708,9.226869455
"259009",-76.6789398193359,36.302604675293,1877,55738,"North carolina","Chowan",37041,"NC",0.686247598,-6.951064308,0.480373319,-20.39146613
"259045",-83.7320556640625,35.1566925048828,1878,55775,"North carolina","Clay",1027,"AL",0.295159386,3.350059032,0.442739079,-11.41423512
"259549",-81.4516830444336,35.4202499389648,1879,55804,"North carolina","Cleveland",5025,"AR",0.118357202,-48.81642798,0.118357202,NA
"259624",-78.2431182861328,34.4118461608887,1880,55830,"North carolina","Columbus",37047,"NC",0.860358541,6.470284755,0.50919179,-4.464122369
"259673",-77.2003326416016,35.4145202636719,1881,55880,"North carolina","Craven",37049,"NC",0.698497751,1.704266167,0.679360827,17.36015855
"259743",-79.0910873413086,35.1910667419434,1882,55951,"North carolina","Cumberland",17035,"IL",0.276931598,-23.53918582,0.461552663,-15.0435398
"260055",-76.0028533935547,36.5547065734863,1883,55991,"North carolina","Currituck",37053,"NC",0.840807175,-10.8171117,1.561499039,30.13421456
"260067",-76.1117172241211,36.5547065734863,1884,56004,"North carolina","Currituck",37053,"NC",0.840807175,-10.8171117,1.561499039,30.13421456
"260115",-75.8939895629883,36.5547065734863,1885,56053,"North carolina","Currituck",37053,"NC",0.840807175,-10.8171117,1.561499039,30.13421456
"260152",-75.8768005371094,35.5978660583496,1886,56091,"North carolina","Dare",37055,"NC",1.766180492,-11.21911523,3.646308113,0.65902536
"260188",-80.1797103881836,35.5061950683594,1887,56128,"North carolina","Davidson",37057,"NC",0.536349895,24.43777296,0.627773173,-7.314427369
"260272",-80.7068328857422,35.8614273071289,1888,56171,"North carolina","Davie",37059,"NC",0.699908288,36.76541235,0.724043056,23.79627842
"260316",-77.8363189697266,35.1853370666504,1889,56216,"North carolina","Duplin",37061,"NC",0.601182325,23.31537739,0.417487726,-14.36432126
"260343",-78.9020156860352,35.8557014465332,1890,56244,"North carolina","Durham",37063,"NC",0.896556408,-2.096040209,0.774298716,-6.180451981
"260362",-77.3607635498047,35.8155937194824,1891,56264,"North carolina","Edgecombe",37065,"NC",0.455099849,-11.74672344,0.273059909,-14.68849932
"260395",-80.3917083740234,35.9645576477051,1892,56298,"North carolina","Forsyth",13117,"GA",0.636312909,4.229872584,0.636312909,-2.284494453
"260453",-77.9910125732422,36.1880149841309,1893,56328,"North carolina","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"261337",-81.0219650268555,35.1624183654785,1894,56363,"North carolina","Gaston",37071,"NC",0.776783642,11.06064123,0.57311476,-1.670700574
"261367",-76.9195785522461,36.5489768981934,1895,56394,"North carolina","Gates",37073,"NC",0,-100,0.25935852,-21.29765713
"261393",-83.9497756958008,35.4603576660156,1896,56421,"North carolina","Graham",4009,"AZ",0.421529626,-1.138129989,0.316147219,-30.21515058
"261510",-78.7988891601562,36.5375213623047,1897,56461,"North carolina","Granville",37077,"NC",0.52991453,-4.597720798,0.307692308,-3.787854251
"261529",-77.8305892944336,35.5634918212891,1898,56481,"North carolina","Greene",1063,"AL",0.11691804,7.354144745,0.233836081,-28.43057017
"261837",-80.0479354858398,35.9129943847656,1899,56504,"North carolina","Guilford",37081,"NC",0.82793257,3.051000493,0.802547845,-6.591919291
"261844",-77.6873474121094,36.1364479064941,1900,56512,"North carolina","Halifax",37083,"NC",0.830658864,6.310812175,0.585236927,0.647949311
"261978",-78.9765014648438,35.5233840942383,1901,56580,"North carolina","Harnett",37085,"NC",0.615792715,25.24775968,0.418423255,14.16423373
"262009",-82.8840713500977,35.6780815124512,1902,56612,"North carolina","Haywood",37087,"NC",0.638966891,-0.53639589,0.992080174,-6.851545358
"262119",-82.2710113525391,35.397331237793,1903,56668,"North carolina","Henderson",17071,"IL",0.2891845,112.2614228,0.43377675,-20.40196646
"262304",-77.1545028686523,36.5432472229004,1904,56706,"North carolina","Hertford",37091,"NC",0.740496956,30.01010837,0.575942077,17.97213537
"262335",-79.1025543212891,35.082202911377,1905,56738,"North carolina","Hoke",37093,"NC",0.251884288,-4.691183404,0.116254287,-12.02263084
"262351",-76.6331024169922,35.701000213623,1906,56755,"North carolina","Hyde",37095,"NC",0.704721635,306.906272,1.937984496,-6.750645995
"262485",-81.102180480957,35.7812118530273,1907,56823,"North carolina","Iredell",37097,"NC",0.845957702,5.502915405,0.809959502,-6.359813396
"262522",-82.9872055053711,35.0249099731445,1908,56861,"North carolina","Jackson",1071,"AL",0.550650337,-1.872274439,0.474698566,-12.49013773
"263746",-78.5410537719727,35.3056564331055,1909,56913,"North carolina","Johnston",37101,"NC",0.639389714,-5.801486079,0.485054265,-12.22732174
"263820",-77.6701583862305,34.9790725708008,1910,56951,"North carolina","Jones",13169,"GA",0.243165318,16.35460451,0.486330635,99.4650363
"264042",-79.1999588012695,35.2999305725098,1911,56989,"North carolina","Lee",1081,"AL",0.82979482,6.464212097,0.706622152,4.163622407
"264378",-77.4868087768555,35.448902130127,1912,57018,"North carolina","Lenoir",37107,"NC",0.889116868,25.79098426,0.581345644,23.37192687
"264408",-81.5376205444336,35.5749473571777,1913,57049,"North carolina","Lincoln",5079,"AR",0.357909807,153.8475304,0.429491768,-39.0765927
"264744",-83.1361770629883,34.996265411377,1915,57106,"North carolina","Macon",1087,"AL",0.463320463,-1.822393822,0.102960103,-56.36550837
"265032",-82.8840713500977,35.6780815124512,1916,57155,"North carolina","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656
"266012",-77.1888732910156,35.7411079406738,1917,57205,"North carolina","Martin",12085,"FL",0.671482216,1.775720051,1.153906331,4.937684169
"266312",-80.8615341186523,35.0249099731445,1918,57256,"North carolina","Mecklenburg",37119,"NC",0.821696745,3.275120129,0.880953721,-5.375157169
"266392",-81.9902572631836,35.9187240600586,1919,57297,"North carolina","Mitchell",13205,"GA",0.658732598,41.28017694,0.395239559,-33.39648801
"266582",-80.1797103881836,35.5061950683594,1920,57336,"North carolina","Montgomery",1101,"AL",0.928427112,25.03935482,0.623372489,2.074778554
"267320",-79.6067581176758,35.1566925048828,1921,57378,"North carolina","Moore",37125,"NC",0.719834116,39.55823912,1.031404106,2.254340736
"267452",-78.2488479614258,35.8155937194824,1922,57423,"North carolina","Nash",37127,"NC",0.773657492,-7.652373433,0.667677014,-1.911056291
"267485",-77.8936157226562,36.5375213623047,1924,57495,"North carolina","Northampton",37131,"NC",0.293212139,62.0143674,0.390949519,-3.991485988
"267623",-77.6758880615234,34.7155113220215,1925,57542,"North carolina","Onslow",37133,"NC",0.810282053,20.88849412,0.565065116,7.464207905
"267690",-79.2515258789062,35.8843460083008,1926,57610,"North carolina","Orange",6059,"CA",0.886977172,4.89144135,0.858047092,6.486852492
"267762",-76.9310455322266,35.0707473754883,1927,57620,"North carolina","Pamlico",37137,"NC",1.081248069,57.81416263,0.849552054,39.49644733
"267813",-76.4554901123047,36.3770904541016,1928,57672,"North carolina","Pasquotank",37139,"NC",0.779148968,16.99066045,0.955085832,10.62895634
"267852",-78.2488479614258,34.5608139038086,1929,57712,"North carolina","Pender",37141,"NC",0.604444444,7.62445977,0.675555556,51.66515942
"267898",-76.5528869628906,36.3484420776367,1930,57759,"North carolina","Perquimans",37143,"NC",0.445566612,97.13352146,0.445566612,-1.433239269
"267936",-79.1254730224609,36.5375213623047,1931,57798,"North carolina","Person",37145,"NC",0.664417868,-6.661154189,0.281099867,-14.94566713
"267942",-77.6930770874023,35.6494331359863,1932,57805,"North carolina","Pitt",37147,"NC",0.912439979,3.48131787,0.650113485,-5.573297444
"267984",-81.9845275878906,35.1967964172363,1933,57848,"North carolina","Polk",5113,"AR",0.395550062,-32.15327565,0.939431397,7.423980222
"268176",-80.0593948364258,35.5119209289551,1934,57865,"North carolina","Randolph",1111,"AL",0.399307866,-17.00204494,0.310572785,-58.22978732
"268232",-79.6067581176758,35.1566925048828,1935,57873,"North carolina","Richmond",13245,"GA",0.78463311,6.671946081,0.645584204,-5.080471795
"268497",-79.3260116577148,34.812915802002,1936,57927,"North carolina","Robeson",37155,"NC",0.504600772,-8.076946535,0.415553577,-7.896705254
"268529",-80.0307464599609,36.5489768981934,1937,57960,"North carolina","Rockingham",33015,"NH",0.908120191,-12.14071135,1.014566514,9.663491079
"268547",-80.3057632446289,35.5061950683594,1938,57967,"North carolina","Rowan",21205,"KY",0.845487212,3.861429096,0.422743606,-1.331642359
"268603",-81.6980514526367,35.5864105224609,1939,57996,"North carolina","Rutherford",37161,"NC",0.585585586,4.112494073,0.705705706,3.648224311
"268675",-78.6212692260742,35.2311744689941,1940,58033,"North carolina","Sampson",37163,"NC",0.515222482,1.638905152,0.421545667,-1.441061671
"268719",-79.4520568847656,35.0420989990234,1941,58078,"North carolina","Scotland",29199,"MO",0.411268764,99.1363356,0.822537528,-33.62122147
"268755",-80.3057632446289,35.5061950683594,1942,58097,"North carolina","Stanly",37167,"NC",0.726072607,4.582115354,0.742574257,2.097209721
"268799",-80.0937728881836,36.5489768981934,1943,58142,"North carolina","Stokes",37169,"NC",0.517029665,36.21433752,0.517029665,6.602525016
"268805",-80.8844528198242,36.5604400634766,1944,58149,"North carolina","Surry",37171,"NC",0.835982897,18.17100541,0.890801447,0.735939042
"268893",-83.7205963134766,35.265552520752,1945,58194,"North carolina","Swain",37173,"NC",1.190976601,-7.81179456,1.190976601,-12.66380537
"268963",-82.5918655395508,35.1395034790039,1946,58265,"North carolina","Transylvania",37175,"NC",0.544711757,-18.65967895,0.847329399,-7.211781914
"268997",-76.1460876464844,35.701000213623,1947,58300,"North carolina","Tyrrell",37177,"NC",0.972053463,NA,0.972053463,323.6208991
"269038",-80.3229598999023,34.812915802002,1948,58342,"North carolina","Union",5139,"AR",0.671190991,17.30181222,0.696049917,21.64632378
"269344",-78.3175964355469,36.5375213623047,1949,58360,"North carolina","Vance",37181,"NC",0.627605684,-8.444477865,0.448289775,-11.8564849
"269356",-78.9020156860352,35.8557014465332,1950,58373,"North carolina","Wake",37183,"NC",0.849111487,1.803974021,0.78402629,1.136415597
"269386",-78.0425796508789,36.5375213623047,1951,58404,"North carolina","Warren",13301,"GA",0.18115942,7.137681159,0,-100
"269694",-76.8279037475586,35.6952705383301,1952,58427,"North carolina","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"270500",-81.8183746337891,36.1135292053223,1953,58454,"North carolina","Watauga",37189,"NC",0.742009132,-3.52739726,1.560121766,16.33460919
"270528",-78.3061447143555,35.2827415466309,1954,58483,"North carolina","Wayne",13305,"GA",0.701192026,-19.05007744,0.701192026,5.234899329
"271152",-81.554817199707,36.1192588806152,1955,58523,"North carolina","Wilkes",13317,"GA",0.402414487,-29.10127431,0.704225352,48.88732394
"271266",-77.8305892944336,35.5634918212891,1956,58581,"North carolina","Wilson",20205,"KS",0.553832521,-12.44830897,1.107665042,-19.18305443
"271342",-80.8844528198242,36.0619659423828,1957,58601,"North carolina","Yadkin",37197,"NC",0.476291279,-4.007252997,0.687976291,-9.156289235
"271379",-82.4371643066406,35.84423828125,1958,58639,"North carolina","Yancey",37199,"NC",0.39741115,-10.92525832,0.624503236,24.4218614
"271425",-102.983436584473,45.9397583007812,1959,58686,"North dakota","Adams",8001,"CO",0.657350047,6.076820583,0.468049875,-4.705920229
"271545",-98.02734375,46.6273040771484,1960,58697,"North dakota","Barnes",38003,"ND",0.71787509,13.09609271,1.256281407,-7.638190955
"271556",-99.293586730957,47.8477058410645,1961,58709,"North dakota","Benson",38005,"ND",0,0,0.731743012,-3.278208693
"271603",-103.659530639648,47.3320426940918,1962,58757,"North dakota","Billings",38007,"ND",0,-100,6.659267481,32.51942286
"271613",-100.135833740234,48.5467147827148,1963,58768,"North dakota","Bottineau",38009,"ND",0.751879699,20.11278196,1.203007519,-45.09129968
"271627",-102.983436584473,46.2778015136719,1964,58783,"North dakota","Bowman",38011,"ND",1.231906375,93.22451494,1.847859563,15.93470896
"271632",-102.227127075195,48.5467147827148,1965,58789,"North dakota","Burke",13033,"GA",0.352283236,35.72885934,0.39631864,-8.383019948
"271668",-100.078544616699,46.6330337524414,1966,58802,"North dakota","Burleigh",38015,"ND",0.629813376,5.128973625,0.618764019,-9.860707782
"271699",-96.8298721313477,47.2403717041016,1967,58834,"North dakota","Cass",17017,"IL",0.608087565,18.34252704,0.608087565,-36.27710083
"271888",-97.9070281982422,48.5467147827148,1968,58856,"North dakota","Cavalier",38019,"ND",0.518806744,-31.25810636,1.815823606,20.29831388
"271898",-99.0013809204102,46.2835311889648,1969,58867,"North dakota","Dickey",38021,"ND",0.388349515,-31.79288026,0.970873786,-14.74110032
"271905",-104.049133300781,48.6326560974121,1970,58875,"North dakota","Divide",38023,"ND",0.411184211,NA,1.644736842,-33.55263158
"271912",-102.37036895752,47.7732238769531,1971,58883,"North dakota","Dunn",38025,"ND",0.227324392,-20.14094112,0.454648784,-46.76062742
"271982",-98.4971771240234,47.6700897216797,1972,58919,"North dakota","Eddy",35015,"NM",0.656086532,9.849388244,0.620622396,-7.634148023
"272000",-100.577011108398,46.4267692565918,1973,58929,"North dakota","Emmons",38029,"ND",0.584453536,-30.48899279,0.876680304,-47.86674459
"272035",-99.2706680297852,47.5898742675781,1974,58965,"North dakota","Foster",38031,"ND",1.189767995,97.44199881,0.892325996,196.1629982
"272040",-101.992218017578,46.2090454101562,1977,59003,"North dakota","Grant",5053,"AR",0.330687831,-34.77733686,0.496031746,10.06324405
"273030",-97.9528656005859,47.2346420288086,1978,59070,"North dakota","Griggs",38039,"ND",0.431220354,-47.82233721,1.724881414,-30.42978295
"273040",-102.914680480957,46.6273040771484,1979,59081,"North dakota","Hettinger",38041,"ND",0.37593985,-6.729323308,0.751879699,-6.729323308
"273050",-100.026969909668,47.3263130187988,1980,59092,"North dakota","Kidder",38043,"ND",0,-100,1.650165017,31.79317932
"273061",-99.035758972168,46.2835311889648,1982,59112,"North dakota","Logan",5083,"AR",0.592039348,10.65708777,0.409873395,-29.28422793
"273131",-102.141181945801,47.0111885070801,1987,59305,"North dakota","Mercer",17131,"IL",0.313577924,3.091878332,0.752587018,37.45583778
"273475",-100.634307861328,46.6330337524414,1988,59349,"North dakota","Morton",20129,"KS",0.964630225,211.1897106,0.643086817,-30.84673098
"273599",-102.880302429199,48.5467147827148,1989,59412,"North dakota","Mountrail",38061,"ND",0.613371499,52.09568595,0.817828665,-13.08817946
"273641",-98.2909088134766,48.197208404541,1990,59455,"North dakota","Nelson",21179,"KY",0.535570829,-4.101579934,0.513255378,5.031602929
"273683",-101.74584197998,46.9825401306152,1991,59470,"North dakota","Oliver",38065,"ND",0,0,1.081081081,NA
"273705",-97.1449966430664,48.5467147827148,1992,59493,"North dakota","Pembina",38067,"ND",0.140291807,-79.21717172,0.982042649,3.914141414
"273724",-100.135833740234,48.5467147827148,1993,59513,"North dakota","Pierce",13229,"GA",0.68453478,27.07703649,0.315939129,-2.248433468
"273799",-98.3138275146484,48.5409812927246,1994,59529,"North dakota","Ramsey",27123,"MN",0.696510875,-2.797398334,0.657085731,-0.634907336
"273897",-98.02734375,46.2835311889648,1995,59579,"North dakota","Ransom",38073,"ND",0.550863019,204.1314726,0.734484025,-32.4152283
"273904",-102.01513671875,49.0050811767578,1996,59587,"North dakota","Renville",27129,"MN",0.399334443,5.371048253,0.798668885,-15.7031614
"273928",-97.2767791748047,46.2835311889648,1997,59600,"North dakota","Richland",17159,"IL",0.99620198,15.48115666,0.435838366,-49.47699396
